Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Features,Ratings,Applications,Failure Rate,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Lead Style
http://www.kemet.com/docfinder?Partnumber=C0603C225K9PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3362-1-ND,C0603C225K9PACTU,KEMET,CAP CER 2.2UF 6.3V X5R 0603,72838,0,0.25,0,1,Cut Tape (CT),C,Active,2.2uF,10%,6.3V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C221G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9033-1-ND,C0603C221G5GACTU,KEMET,CAP CER 220PF 50V C0G/NP0 0603,200309,0,0.28,0,1,Cut Tape (CT),C,Active,220pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C151G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9006-1-ND,C0603C151G5GACTU,KEMET,CAP CER 150PF 50V C0G/NP0 0603,27399,0,0.28,0,1,Cut Tape (CT),C,Active,150pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C473J4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9095-1-ND,C0603C473J4RACTU,KEMET,CAP CER 0.047UF 16V X7R 0603,17308,0,0.28,0,1,Cut Tape (CT),C,Active,0.047uF,5%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C430J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10050-1-ND,C0603C430J5GACTU,KEMET,CAP CER 43PF 50V C0G/NP0 0603,21953,0,0.28,0,1,Cut Tape (CT),C,Active,43pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C331K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9063-1-ND,C0603C331K1RACTU,KEMET,CAP CER 330PF 100V X7R 0603,9402,0,0.29,0,1,Cut Tape (CT),C,Active,330pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/Lists/ProductCatalog/Attachments/46/KEM_C1003_C0G_SMD.pdf,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11877-1-ND,C0603C102JAGAC7867,KEMET,CAP CER 1000PF 250V C0G/NP0 0603,52491,0,0.26,0,1,Cut Tape (CT),C,Active,1000pF,5%,250V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C474K3RAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11934-1-ND,C0603C474K3RAC7867,KEMET,CAP CER 0.47UF 25V X7R 0603,34564,0,0.26,0,1,Cut Tape (CT),C,Active,0.47uF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C225K8PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4911-1-ND,C0603C225K8PACTU,KEMET,CAP CER 2.2UF 10V X5R 0603,71535,0,0.29,0,1,Cut Tape (CT),C,Active,2.2uF,10%,10V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C684K4PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9123-1-ND,C0603C684K4PACTU,KEMET,CAP CER 0.68UF 16V X5R 0603,24332,0,0.29,0,1,Cut Tape (CT),C,Active,0.68uF,10%,16V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C300J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9057-1-ND,C0603C300J5GACTU,KEMET,CAP CER 30PF 50V C0G/NP0 0603,8105,0,0.28,0,1,Cut Tape (CT),C,Active,30pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C105K9RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11134-1-ND,C0603C105K9RACTU,KEMET,CAP CER 1UF 6.3V X7R 0603,38689,0,0.32,0,1,Cut Tape (CT),C,Active,1uF,10%,6.3V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C225K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11681-1-ND,C0603C225K8RACTU,KEMET,CAP CER 2.2UF 10V X7R 0603,56630,0,0.35,0,1,Cut Tape (CT),C,Active,2.2uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C335M9PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-5502-1-ND,C0603C335M9PACTU,KEMET,CAP CER 3.3UF 6.3V X5R 0603,37584,0,0.35,0,1,Cut Tape (CT),C,Active,3.3uF,20%,6.3V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C225M8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11682-1-ND,C0603C225M8RACTU,KEMET,CAP CER 2.2UF 10V X7R 0603,20491,0,0.35,0,1,Cut Tape (CT),C,Active,2.2uF,20%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7894-1-ND,C0603C330F5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0603,40852,0,0.37,0,1,Cut Tape (CT),C,Active,33pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332J3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10048-1-ND,C0603C332J3RACTU,KEMET,CAP CER 3300PF 25V X7R 0603,12056,0,0.37,0,1,Cut Tape (CT),C,Active,3300pF,5%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C563K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11153-1-ND,C0603C563K5RACTU,KEMET,CAP CER 0.056UF 50V X7R 0603,9353,0,0.38,0,1,Cut Tape (CT),C,Active,0.056uF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101K3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11130-1-ND,C0603C101K3GACTU,KEMET,CAP CER 100PF 25V C0G/NP0 0603,130100,0,0.4,0,1,Cut Tape (CT),C,Active,100pF,10%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C680F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7945-1-ND,C0603C680F5GACTU,KEMET,CAP CER 68PF 50V C0G/NP0 0603,87059,0,0.4,0,1,Cut Tape (CT),C,Active,68pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C220K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7875-1-ND,C0603C220K5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0603,63289,0,0.4,0,1,Cut Tape (CT),C,Active,22pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7897-1-ND,C0603C330K5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0603,32117,0,0.4,0,1,Cut Tape (CT),C,Active,33pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C820K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1059-1-ND,C0603C820K5GACTU,KEMET,CAP CER 82PF 50V C0G/NP0 0603,17672,0,0.4,0,1,Cut Tape (CT),C,Active,82pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C120K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8996-1-ND,C0603C120K5GACTU,KEMET,CAP CER 12PF 50V C0G/NP0 0603,21234,0,0.4,0,1,Cut Tape (CT),C,Active,12pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C569K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9112-1-ND,C0603C569K5GACTU,KEMET,CAP CER 5.6PF 50V C0G/NP0 0603,19952,0,0.4,0,1,Cut Tape (CT),C,Active,5.6pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C689K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9124-1-ND,C0603C689K5GACTU,KEMET,CAP CER 6.8PF 50V C0G/NP0 0603,15946,0,0.4,0,1,Cut Tape (CT),C,Active,6.8pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C680K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7947-1-ND,C0603C680K5GACTU,KEMET,CAP CER 68PF 50V C0G/NP0 0603,8255,0,0.4,0,1,Cut Tape (CT),C,Active,68pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C180K3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9019-1-ND,C0603C180K3GACTU,KEMET,CAP CER 18PF 25V C0G/NP0 0603,9082,0,0.4,0,1,Cut Tape (CT),C,Active,18pF,10%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7854-1-ND,C0603C150K5GACTU,KEMET,CAP CER 15PF 50V C0G/NP0 0603,7280,0,0.4,0,1,Cut Tape (CT),C,Active,15pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C829K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9130-1-ND,C0603C829K5GACTU,KEMET,CAP CER 8.2PF 50V C0G/NP0 0603,4917,0,0.4,0,1,Cut Tape (CT),C,Active,8.2pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C829D5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7964-1-ND,C0603C829D5GACTU,KEMET,CAP CER 8.2PF 50V C0G/NP0 0603,71643,0,0.41,0,1,Cut Tape (CT),C,Active,8.2pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C103K9RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8988-1-ND,C0603C103K9RACTU,KEMET,CAP CER 10000PF 6.3V X7R 0603,62894,0,0.41,0,1,Cut Tape (CT),C,Active,10000pF,10%,6.3V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C153K3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7859-1-ND,C0603C153K3RACTU,KEMET,CAP CER 0.015UF 25V X7R 0603,34514,0,0.41,0,1,Cut Tape (CT),C,Active,0.015uF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C103K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11132-1-ND,C0603C103K8RACTU,KEMET,CAP CER 10000PF 10V X7R 0603,29405,0,0.41,0,1,Cut Tape (CT),C,Active,10000pF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C180J4GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11141-1-ND,C0603C180J4GACTU,KEMET,CAP CER 18PF 16V C0G/NP0 0603,29533,0,0.41,0,1,Cut Tape (CT),C,Active,18pF,5%,16V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332K3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9064-1-ND,C0603C332K3RACTU,KEMET,CAP CER 3300PF 25V X7R 0603,25991,0,0.41,0,1,Cut Tape (CT),C,Active,3300pF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C689D5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11155-1-ND,C0603C689D5GACTU,KEMET,CAP CER 6.8PF 50V C0G/NP0 0603,20447,0,0.41,0,1,Cut Tape (CT),C,Active,6.8pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C682K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9120-1-ND,C0603C682K4RACTU,KEMET,CAP CER 6800PF 16V X7R 0603,9175,0,0.41,0,1,Cut Tape (CT),C,Active,6800pF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C151K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11138-1-ND,C0603C151K5RACTU,KEMET,CAP CER 150PF 50V X7R 0603,5638,0,0.34,0,1,Cut Tape (CT),C,Active,150pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C273K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7892-1-ND,C0603C273K5RACTU,KEMET,CAP CER 0.027UF 50V X7R 0603,30405,0,0.35,0,1,Cut Tape (CT),C,Active,0.027uF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101K1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7822-1-ND,C0603C101K1GACTU,KEMET,CAP CER 100PF 100V C0G/NP0 0603,5116,0,0.35,0,1,Cut Tape (CT),C,Active,100pF,10%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C392J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9076-1-ND,C0603C392J5GACTU,KEMET,CAP CER 3900PF 50V C0G/NP0 0603,7486,0,0.35,0,1,Cut Tape (CT),C,Active,3900pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C333K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9070-1-ND,C0603C333K8RACTU,KEMET,CAP CER 0.033UF 10V X7R 0603,5906,0,0.38,0,1,Cut Tape (CT),C,Active,0.033uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C200J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7871-1-ND,C0603C200J5GACTU,KEMET,CAP CER 20PF 50V C0G/NP0 0603,20136,0,0.4,0,1,Cut Tape (CT),C,Active,20pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C750J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7958-1-ND,C0603C750J5GACTU,KEMET,CAP CER 75PF 50V C0G/NP0 0603,19441,0,0.4,0,1,Cut Tape (CT),C,Active,75pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C240J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9050-1-ND,C0603C240J5GACTU,KEMET,CAP CER 24PF 50V C0G/NP0 0603,19231,0,0.4,0,1,Cut Tape (CT),C,Active,24pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C160J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7863-1-ND,C0603C160J5GACTU,KEMET,CAP CER 16PF 50V C0G/NP0 0603,19376,0,0.4,0,1,Cut Tape (CT),C,Active,16pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C620J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9113-1-ND,C0603C620J5GACTU,KEMET,CAP CER 62PF 50V C0G/NP0 0603,13253,0,0.4,0,1,Cut Tape (CT),C,Active,62pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C360J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7908-1-ND,C0603C360J5GACTU,KEMET,CAP CER 36PF 50V C0G/NP0 0603,12711,0,0.4,0,1,Cut Tape (CT),C,Active,36pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C510J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7938-1-ND,C0603C510J5GACTU,KEMET,CAP CER 51PF 50V C0G/NP0 0603,7920,0,0.4,0,1,Cut Tape (CT),C,Active,51pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C910J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7966-1-ND,C0603C910J5GACTU,KEMET,CAP CER 91PF 50V C0G/NP0 0603,4323,0,0.4,0,1,Cut Tape (CT),C,Active,91pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C274K8PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3111-1-ND,C0603C274K8PACTU,KEMET,CAP CER 0.27UF 10V X5R 0603,13735,0,0.37,0,1,Cut Tape (CT),C,Active,0.27uF,10%,10V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
